time,txTime,chainIndex,txHash,iType,methodId,Nonce,sender_address,sender_amount,receiver_address,receiver_amount,tokenAddress,coin_amount,symbol,txFee,txStatus,hitBlacklist
2025-06-17 06:26:50,1750141610000,501,ksa7WwQyMki9V17Wxvtoziuz7pNELmRasTQKHRUQJumHCD8umnjz5kkusDGKUviFZdE9DKzUbXSZdDVsrYLN47n,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,,9.915,SOL,,success,False
2025-06-17 06:26:50,1750141610000,501,ksa7WwQyMki9V17Wxvtoziuz7pNELmRasTQKHRUQJumHCD8umnjz5kkusDGKUviFZdE9DKzUbXSZdDVsrYLN47n,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,So11111111111111111111111111111111111111112,9.915,SOL,,success,False
2025-06-17 06:26:50,1750141610000,501,ksa7WwQyMki9V17Wxvtoziuz7pNELmRasTQKHRUQJumHCD8umnjz5kkusDGKUviFZdE9DKzUbXSZdDVsrYLN47n,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,8psNvWTrdNTiVRNzAgsou9kETXNJm2SXZyaKuJraVRtf,,1HE8MZKhpbJiNvjJTrXdV395qEmPEqJme6P5DLBboop,1950.423083198,RDMP,,success,False
2025-06-17 06:26:50,1750141610000,501,ksa7WwQyMki9V17Wxvtoziuz7pNELmRasTQKHRUQJumHCD8umnjz5kkusDGKUviFZdE9DKzUbXSZdDVsrYLN47n,,,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,1HE8MZKhpbJiNvjJTrXdV395qEmPEqJme6P5DLBboop,400296.523067308,RDMP,,success,False
2025-06-17 06:26:05,1750141565000,501,zXRP9ACQzKBoCoBLy7wcP6XUzNnTajV2gYqRBNPPf4vDqutHkRwS2hafDE2duv4xkskJrHkfYCqYrXzNuajjVNA,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,,10.0,SOL,,success,False
2025-06-17 06:26:05,1750141565000,501,zXRP9ACQzKBoCoBLy7wcP6XUzNnTajV2gYqRBNPPf4vDqutHkRwS2hafDE2duv4xkskJrHkfYCqYrXzNuajjVNA,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,So11111111111111111111111111111111111111112,9.915,SOL,,success,False
2025-06-17 06:26:05,1750141565000,501,zXRP9ACQzKBoCoBLy7wcP6XUzNnTajV2gYqRBNPPf4vDqutHkRwS2hafDE2duv4xkskJrHkfYCqYrXzNuajjVNA,,,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,1HE8MZKhpbJiNvjJTrXdV395qEmPEqJme6P5DLBboop,402660.930582708,RDMP,,success,False
2025-06-17 06:24:36,1750141476000,501,5f2xi6khC3ApL8nPHBfkcjG36PhKf4cS554H2Q7brxfqDVbhBtuUc4z1R2KEQZnBpSNCrKCYC6KLJp5eS4kLHwRw,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9yj3zvLS3fDMqi1F8zhkaWfq8TZpZWHe6cz1Sgt7djXf,,,0.255,SOL,,success,False
2025-06-17 06:24:36,1750141476000,501,5f2xi6khC3ApL8nPHBfkcjG36PhKf4cS554H2Q7brxfqDVbhBtuUc4z1R2KEQZnBpSNCrKCYC6KLJp5eS4kLHwRw,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,,29.745,SOL,,success,False
2025-06-17 06:24:36,1750141476000,501,5f2xi6khC3ApL8nPHBfkcjG36PhKf4cS554H2Q7brxfqDVbhBtuUc4z1R2KEQZnBpSNCrKCYC6KLJp5eS4kLHwRw,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,So11111111111111111111111111111111111111112,29.745,SOL,,success,False
2025-06-17 06:24:36,1750141476000,501,5f2xi6khC3ApL8nPHBfkcjG36PhKf4cS554H2Q7brxfqDVbhBtuUc4z1R2KEQZnBpSNCrKCYC6KLJp5eS4kLHwRw,,,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,1HE8MZKhpbJiNvjJTrXdV395qEmPEqJme6P5DLBboop,1163168.419673011,RDMP,,success,False
2025-06-17 04:17:56,1750133876000,501,37jgmq4U6cNPK7sZuVoTqA4b3NSKxaLibUE2JyofvBaxBvT5RPmPf5rHitajBsba88gz7WfXMd2N9XsuREF5Yhdm,,,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,1HE8MZKhpbJiNvjJTrXdV395qEmPEqJme6P5DLBboop,1124705.545360015,RDMP,,success,False
2025-06-17 04:17:56,1750133876000,501,37jgmq4U6cNPK7sZuVoTqA4b3NSKxaLibUE2JyofvBaxBvT5RPmPf5rHitajBsba88gz7WfXMd2N9XsuREF5Yhdm,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,So11111111111111111111111111111111111111112,14.8725,SOL,,success,False
2025-06-17 04:17:56,1750133876000,501,37jgmq4U6cNPK7sZuVoTqA4b3NSKxaLibUE2JyofvBaxBvT5RPmPf5rHitajBsba88gz7WfXMd2N9XsuREF5Yhdm,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9yj3zvLS3fDMqi1F8zhkaWfq8TZpZWHe6cz1Sgt7djXf,,So11111111111111111111111111111111111111112,0.1275,SOL,,success,False
2025-06-17 04:17:56,1750133876000,501,37jgmq4U6cNPK7sZuVoTqA4b3NSKxaLibUE2JyofvBaxBvT5RPmPf5rHitajBsba88gz7WfXMd2N9XsuREF5Yhdm,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,,15.0,SOL,,success,False
2025-06-17 02:18:56,1750126736000,501,2tBpK8C1T41jevoypeVzoFB6x8nvK7YA7bgQiweyCTn4WZ23jxccN4qxVfHFid6Fdn6cw53gWaRLM2FV9QRqGdyx,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,,75.0,SOL,,success,False
2025-06-17 02:18:56,1750126736000,501,2tBpK8C1T41jevoypeVzoFB6x8nvK7YA7bgQiweyCTn4WZ23jxccN4qxVfHFid6Fdn6cw53gWaRLM2FV9QRqGdyx,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,,75.0,SOL,,success,False
2025-06-17 02:18:56,1750126736000,501,2tBpK8C1T41jevoypeVzoFB6x8nvK7YA7bgQiweyCTn4WZ23jxccN4qxVfHFid6Fdn6cw53gWaRLM2FV9QRqGdyx,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9yj3zvLS3fDMqi1F8zhkaWfq8TZpZWHe6cz1Sgt7djXf,,So11111111111111111111111111111111111111112,0.6375,SOL,,success,False
2025-06-17 02:18:56,1750126736000,501,2tBpK8C1T41jevoypeVzoFB6x8nvK7YA7bgQiweyCTn4WZ23jxccN4qxVfHFid6Fdn6cw53gWaRLM2FV9QRqGdyx,,,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,1HE8MZKhpbJiNvjJTrXdV395qEmPEqJme6P5DLBboop,5050476.802558042,RDMP,,success,False
2025-06-17 02:18:56,1750126736000,501,2tBpK8C1T41jevoypeVzoFB6x8nvK7YA7bgQiweyCTn4WZ23jxccN4qxVfHFid6Fdn6cw53gWaRLM2FV9QRqGdyx,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,So11111111111111111111111111111111111111112,74.3625,SOL,,success,False
2025-06-16 17:18:40,1750094320000,501,4AhW7HSqTVKcJ4gHku97vSBWTsBoEvrZZ1tUjjeD4ntyMLBE4FRg8fgBfm9TqckHL552BNumXZPCPozUmq9hFjij,,,,HYSuUxZMqWUkhHj49GZpaWyUi7wx9kY85ymV4RfwH4J3,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,So11111111111111111111111111111111111111112,6.805245382,SOL,,success,False
2025-06-16 17:18:40,1750094320000,501,4AhW7HSqTVKcJ4gHku97vSBWTsBoEvrZZ1tUjjeD4ntyMLBE4FRg8fgBfm9TqckHL552BNumXZPCPozUmq9hFjij,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,1974532.060998,IKUN,,success,False
2025-06-16 17:18:40,1750094320000,501,4AhW7HSqTVKcJ4gHku97vSBWTsBoEvrZZ1tUjjeD4ntyMLBE4FRg8fgBfm9TqckHL552BNumXZPCPozUmq9hFjij,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9yj3zvLS3fDMqi1F8zhkaWfq8TZpZWHe6cz1Sgt7djXf,,So11111111111111111111111111111111111111112,0.396575953,SOL,,success,False
2025-06-16 17:18:40,1750094320000,501,4AhW7HSqTVKcJ4gHku97vSBWTsBoEvrZZ1tUjjeD4ntyMLBE4FRg8fgBfm9TqckHL552BNumXZPCPozUmq9hFjij,,,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,So11111111111111111111111111111111111111112,39.85074918,SOL,,success,False
2025-06-16 17:18:40,1750094320000,501,4AhW7HSqTVKcJ4gHku97vSBWTsBoEvrZZ1tUjjeD4ntyMLBE4FRg8fgBfm9TqckHL552BNumXZPCPozUmq9hFjij,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,HYSuUxZMqWUkhHj49GZpaWyUi7wx9kY85ymV4RfwH4J3,,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,348446.834294,IKUN,,success,False
2025-06-16 17:09:09,1750093749000,501,3XVhfk9P9SSbsfm42fkF8y2R2y2VS7s1DF6gP6wdwhcsmFXKF8x7QeamPWCRqycvANWuNC14mbRRBY7JqPNrNX97,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9yj3zvLS3fDMqi1F8zhkaWfq8TZpZWHe6cz1Sgt7djXf,,So11111111111111111111111111111111111111112,0.215677086,SOL,,success,False
2025-06-16 17:09:09,1750093749000,501,3XVhfk9P9SSbsfm42fkF8y2R2y2VS7s1DF6gP6wdwhcsmFXKF8x7QeamPWCRqycvANWuNC14mbRRBY7JqPNrNX97,,,,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,So11111111111111111111111111111111111111112,25.373774825,SOL,,success,False
2025-06-16 17:09:09,1750093749000,501,3XVhfk9P9SSbsfm42fkF8y2R2y2VS7s1DF6gP6wdwhcsmFXKF8x7QeamPWCRqycvANWuNC14mbRRBY7JqPNrNX97,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,,mkvXiNBpa8uiSApe5BrhWVJaT87pJFTZxRy7zFapump,1293326.126932,Nailong,,success,False
2025-06-16 17:08:21,1750093701000,501,5SianHpmncokvZU1EHXytKKJDtN9YWH5NiaVmqSFJZeC2SreFxAU8wBtfQDu8fAiTzicUrHVXtNWZV3PA7thXz5D,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,HYSuUxZMqWUkhHj49GZpaWyUi7wx9kY85ymV4RfwH4J3,,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,348446.834293,IKUN,,success,False
2025-06-16 17:08:21,1750093701000,501,5SianHpmncokvZU1EHXytKKJDtN9YWH5NiaVmqSFJZeC2SreFxAU8wBtfQDu8fAiTzicUrHVXtNWZV3PA7thXz5D,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,1928072.483095,IKUN,,success,False
2025-06-16 17:08:21,1750093701000,501,5SianHpmncokvZU1EHXytKKJDtN9YWH5NiaVmqSFJZeC2SreFxAU8wBtfQDu8fAiTzicUrHVXtNWZV3PA7thXz5D,,,,HYSuUxZMqWUkhHj49GZpaWyUi7wx9kY85ymV4RfwH4J3,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,So11111111111111111111111111111111111111112,7.284773446,SOL,,success,False
2025-06-16 17:08:21,1750093701000,501,5SianHpmncokvZU1EHXytKKJDtN9YWH5NiaVmqSFJZeC2SreFxAU8wBtfQDu8fAiTzicUrHVXtNWZV3PA7thXz5D,,,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,So11111111111111111111111111111111111111112,40.540428851,SOL,,success,False
2025-06-16 17:08:21,1750093701000,501,5SianHpmncokvZU1EHXytKKJDtN9YWH5NiaVmqSFJZeC2SreFxAU8wBtfQDu8fAiTzicUrHVXtNWZV3PA7thXz5D,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9yj3zvLS3fDMqi1F8zhkaWfq8TZpZWHe6cz1Sgt7djXf,,So11111111111111111111111111111111111111112,0.414626423,SOL,,success,False
2025-06-16 17:08:21,1750093701000,501,5SianHpmncokvZU1EHXytKKJDtN9YWH5NiaVmqSFJZeC2SreFxAU8wBtfQDu8fAiTzicUrHVXtNWZV3PA7thXz5D,,,,6iAtfgtBKdsQqZZ6KwXY3X9eHyU56hMeCa8HnT92mLrm,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,So11111111111111111111111111111111111111112,0.954376968,SOL,,success,False
2025-06-16 17:08:21,1750093701000,501,5SianHpmncokvZU1EHXytKKJDtN9YWH5NiaVmqSFJZeC2SreFxAU8wBtfQDu8fAiTzicUrHVXtNWZV3PA7thXz5D,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,6iAtfgtBKdsQqZZ6KwXY3X9eHyU56hMeCa8HnT92mLrm,,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,46459.577905,IKUN,,success,False
2025-06-16 17:06:01,1750093561000,501,57LmxcogG5orWZgh3KpXVWSKL4LkYr1MKsPa9ubXAe7Y28bTmn5Tmpqvo6QsqiAG11jj1aUyX1Pn3yQyzU5YuZSN,,,,32YQPTa4k6UP7Wxm58DohchFsLgDHDWMT1SwPJ9JFYis,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,GsFtHhDWdmAjznDb4cFVg28dZQhX2NtJ9CNBNBZFpump,830408.239721,Fartact,,success,False
2025-06-16 17:05:58,1750093558000,501,5uFuYoCehnAbr9dJk4kb8Wn6KK7M6UCfobydt3Ta86C3iNW6VZ6hhNiyo88Jf9BqzqqFqrzDCCarwX29xC6tjt8m,,,,4bUuGps7EvJn3Wp4PJxHwVjctYuMNZsy8NftGrM9GTGi,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,m6FNFDccy1suM938SNENcQPbFJ2JebkmyuuBmLAvfTk,2170542.867286,Fratcat,,success,False
2025-06-16 17:05:49,1750093549000,501,3fT7SxrHD9oCxadNKrdBKXR2GedD7qxuyLwrxSQh4WU7ppRCtePK33kUkn9ZM7So3a1JpBbdmc96PN1T41CsErRo,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,6Ph1QTrFwUdgixtPCvWTzQBFrbxm3Mt4aZbKsFgmWTcv,,3dk9CNre8tmv6bbNXd5F6dgkNnEzsyQ7sPhVT8kKpump,1555750.253064,Fartcat,,success,False
2025-06-16 17:05:49,1750093549000,501,3fT7SxrHD9oCxadNKrdBKXR2GedD7qxuyLwrxSQh4WU7ppRCtePK33kUkn9ZM7So3a1JpBbdmc96PN1T41CsErRo,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,6iTmgsZzAFZ3aopeLYkqwjjfu2yXgWPJSkTbLHjrbHx5,,3dk9CNre8tmv6bbNXd5F6dgkNnEzsyQ7sPhVT8kKpump,1901472.531522,Fartcat,,success,False
2025-06-16 17:05:49,1750093549000,501,3fT7SxrHD9oCxadNKrdBKXR2GedD7qxuyLwrxSQh4WU7ppRCtePK33kUkn9ZM7So3a1JpBbdmc96PN1T41CsErRo,,,,6Ph1QTrFwUdgixtPCvWTzQBFrbxm3Mt4aZbKsFgmWTcv,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,So11111111111111111111111111111111111111112,31.321152388,SOL,,success,False
2025-06-16 17:05:49,1750093549000,501,3fT7SxrHD9oCxadNKrdBKXR2GedD7qxuyLwrxSQh4WU7ppRCtePK33kUkn9ZM7So3a1JpBbdmc96PN1T41CsErRo,,,,6iTmgsZzAFZ3aopeLYkqwjjfu2yXgWPJSkTbLHjrbHx5,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,So11111111111111111111111111111111111111112,38.279916739,SOL,,success,False
2025-06-16 17:05:49,1750093549000,501,3fT7SxrHD9oCxadNKrdBKXR2GedD7qxuyLwrxSQh4WU7ppRCtePK33kUkn9ZM7So3a1JpBbdmc96PN1T41CsErRo,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9yj3zvLS3fDMqi1F8zhkaWfq8TZpZWHe6cz1Sgt7djXf,,So11111111111111111111111111111111111111112,0.591609087,SOL,,success,False
2025-06-16 15:02:33,1750086153000,501,5DyvpgjSW2GezfgeyJpe78QSe4rFSaBcT1EtCLqnhDSPijAgaay8MNaXk2YTkY4aJHWrtPS67GCsmZJcND6AGh9L,,,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,So11111111111111111111111111111111111111112,36.213911742,SOL,,success,False
2025-06-16 15:02:33,1750086153000,501,5DyvpgjSW2GezfgeyJpe78QSe4rFSaBcT1EtCLqnhDSPijAgaay8MNaXk2YTkY4aJHWrtPS67GCsmZJcND6AGh9L,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,HYSuUxZMqWUkhHj49GZpaWyUi7wx9kY85ymV4RfwH4J3,,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,77432.629844,IKUN,,success,False
2025-06-16 15:02:33,1750086153000,501,5DyvpgjSW2GezfgeyJpe78QSe4rFSaBcT1EtCLqnhDSPijAgaay8MNaXk2YTkY4aJHWrtPS67GCsmZJcND6AGh9L,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,1440246.915081,IKUN,,success,False
2025-06-16 15:02:33,1750086153000,501,5DyvpgjSW2GezfgeyJpe78QSe4rFSaBcT1EtCLqnhDSPijAgaay8MNaXk2YTkY4aJHWrtPS67GCsmZJcND6AGh9L,,,,6iAtfgtBKdsQqZZ6KwXY3X9eHyU56hMeCa8HnT92mLrm,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,So11111111111111111111111111111111111111112,0.761071404,SOL,,success,False
2025-06-16 15:02:33,1750086153000,501,5DyvpgjSW2GezfgeyJpe78QSe4rFSaBcT1EtCLqnhDSPijAgaay8MNaXk2YTkY4aJHWrtPS67GCsmZJcND6AGh9L,,,,HYSuUxZMqWUkhHj49GZpaWyUi7wx9kY85ymV4RfwH4J3,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,So11111111111111111111111111111111111111112,1.911160181,SOL,,success,False
2025-06-16 15:02:33,1750086153000,501,5DyvpgjSW2GezfgeyJpe78QSe4rFSaBcT1EtCLqnhDSPijAgaay8MNaXk2YTkY4aJHWrtPS67GCsmZJcND6AGh9L,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,9yj3zvLS3fDMqi1F8zhkaWfq8TZpZWHe6cz1Sgt7djXf,,So11111111111111111111111111111111111111112,0.330532218,SOL,,success,False
2025-06-16 15:02:33,1750086153000,501,5DyvpgjSW2GezfgeyJpe78QSe4rFSaBcT1EtCLqnhDSPijAgaay8MNaXk2YTkY4aJHWrtPS67GCsmZJcND6AGh9L,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,6iAtfgtBKdsQqZZ6KwXY3X9eHyU56hMeCa8HnT92mLrm,,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,30973.051937,IKUN,,success,False
2025-06-16 12:45:04,1750077904000,501,DgLZDqp3u6GsiDoVMi5ESk18HuPQMM6gtvxXcdB5qQHdhXxWZ8RgMgWaLdL9L6Ut3sYCX2Li4LzHMUJU4MR6bYt,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,6LEnWSGZHW1mpNh16jKkJLgphBv6N2VuVFvg6gzeaUnd,,AtkJrro7n295559RaSz9TSDvLMp5w92dzThZiZqXWLhN,2020209.201245195,BEU,,success,False
2025-06-16 12:45:04,1750077904000,501,DgLZDqp3u6GsiDoVMi5ESk18HuPQMM6gtvxXcdB5qQHdhXxWZ8RgMgWaLdL9L6Ut3sYCX2Li4LzHMUJU4MR6bYt,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,8psNvWTrdNTiVRNzAgsou9kETXNJm2SXZyaKuJraVRtf,,AtkJrro7n295559RaSz9TSDvLMp5w92dzThZiZqXWLhN,34637.979244748,BEU,,success,False
2025-06-16 12:45:04,1750077904000,501,DgLZDqp3u6GsiDoVMi5ESk18HuPQMM6gtvxXcdB5qQHdhXxWZ8RgMgWaLdL9L6Ut3sYCX2Li4LzHMUJU4MR6bYt,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,,AtkJrro7n295559RaSz9TSDvLMp5w92dzThZiZqXWLhN,2020209.201245194,BEU,,success,False
2025-06-16 12:45:04,1750077904000,501,DgLZDqp3u6GsiDoVMi5ESk18HuPQMM6gtvxXcdB5qQHdhXxWZ8RgMgWaLdL9L6Ut3sYCX2Li4LzHMUJU4MR6bYt,,,,5N2AYw3kHLkpi4qhfwNoUAvsavDZUPDCzD87upaQ6169,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,75jh5PfbJn78LMuy7txwmXTb3kYaTi2T4xRtk4a85dQ3,360444.944365,IranCat,,success,False
2025-06-16 12:45:04,1750077904000,501,DgLZDqp3u6GsiDoVMi5ESk18HuPQMM6gtvxXcdB5qQHdhXxWZ8RgMgWaLdL9L6Ut3sYCX2Li4LzHMUJU4MR6bYt,,,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,8psNvWTrdNTiVRNzAgsou9kETXNJm2SXZyaKuJraVRtf,,75jh5PfbJn78LMuy7txwmXTb3kYaTi2T4xRtk4a85dQ3,6057.618369,IranCat,,success,False
2025-06-16 12:45:04,1750077904000,501,DgLZDqp3u6GsiDoVMi5ESk18HuPQMM6gtvxXcdB5qQHdhXxWZ8RgMgWaLdL9L6Ut3sYCX2Li4LzHMUJU4MR6bYt,,,,GGBc4wJV68Mso4vuiwjBoJ4g2BDUqwjgbMjSuR7juL4a,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,75jh5PfbJn78LMuy7txwmXTb3kYaTi2T4xRtk4a85dQ3,8890046.969545,IranCat,,success,False
2025-06-16 06:32:53,1750055573000,501,4VGFeaw1whpgpDCEkMFUEXUhEpvKsGudke4YtShTvQgD6rN12zS57tkXwrtamouj4xbzFGYa2iuQXpa9WU64b3ym,,,,EYJidmzbB8jsu5cUf3TgeHtKfubKdtvkQFWP6UpeFS1S,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,8C4RygkxmePm9ys1qCcAB46dUCXNQYTaqfxS5mBrpump,345.783045,WTFO,,success,False
2025-06-16 01:59:40,1750039180000,501,5nqtP1H6SNfFTp9Z4tHNDD8mouBTumab4q23Bvmj9phkxexyVLowqARoCo1DP8G7tQ2xXBXvX4tAwJ8UUxi7qKWn,,,,H1VfdKHuuLH4EJaMCdfL5rjwd6fNHCn2sies2PSUisSh,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,AxgTC4i3kwW6evWMUDGcZbyfvdrPmgYbFwWm3XJGDPnR,630072.06838,DUNA,,success,True
2025-06-15 19:09:13,1750014553000,501,5VphLFKP7L1rX5GNGoW6Qrg62Pq7hRWe25oRvvTVwKr9m9P5yg1kVxDwdudkqZ7ZggMi3RaDoVDj4mgV3W78BCsZ,,,,7MxeVcpP9fy8QUJbL93btgJjjqia3JwNu86hJYLZxfh9,,9CPoMRvT6AoLNPJvajiVbpVZR9eJM9sUbHeWw1UjFRBg,,FwZzjuoc5tXqMUzVEUMS2YLS1PTAZzSyZAAdfM84dkFU,315421.96,Fratcat,,success,True
